delta,conductor,rank,regulator,real_period,torsion_order,label,x_ptd,y_ptd,z_ptd,x_mcj,y_mcj,z_mcj
-6480216368.0,7802,0,,,,7802b1,245256011749.9365,500000.0,0.0,963580092687.7144,500000.0,0.5
-7802.0,7802,0,,,,7802c1,69143417946.56293,500000.0,0.0,963580092687.7144,500000.0,0.5
-651714363.0,7803,1,,,,7803a1,215577585970.205,500000.0,0.0,963598906187.0876,500000.0,0.5
-7803.0,7803,1,,,,7803b1,69145073962.32445,500000.0,0.0,963598906187.0876,500000.0,0.5
-54431835312123.0,7803,1,,,,7803c1,362010097978.0856,500000.0,0.0,963598906187.0876,500000.0,0.5
-8076696100659.0,7803,1,,,,7803d1,337357145285.25916,500000.0,0.0,963598906187.0876,500000.0,0.5
54431835312123.0,7803,1,,,,7803e1,362010097978.0856,500000.0,0.0,963598906187.0876,500000.0,0.5
-8076696100659.0,7803,1,,,,7803f1,337357145285.25916,500000.0,0.0,963598906187.0876,500000.0,0.5
-5688387.0,7803,1,,,,7803g1,154316505275.4085,500000.0,0.0,963598906187.0876,500000.0,0.5
-7803.0,7803,1,,,,7803h1,69145073962.32445,500000.0,0.0,963598906187.0876,500000.0,0.5
-11079144171.0,7803,1,,,,7803i1,252185713972.17514,500000.0,0.0,963598906187.0876,500000.0,0.5
1643943843.0,7803,0,,,,7803j1,227532761279.34875,500000.0,0.0,963598906187.0876,500000.0,0.5
-11079144171.0,7803,0,,,,7803k1,252185713972.17514,500000.0,0.0,963598906187.0876,500000.0,0.5
-11079144171.0,7803,0,,,,7803l1,252185713972.17514,500000.0,0.0,963598906187.0876,500000.0,0.5
3.968080794253767e+16,7803,0,,,,7803m1,447181529291.1696,500000.0,0.0,963598906187.0876,500000.0,0.5
-8076696100659.0,7803,0,,,,7803n1,337357145285.25916,500000.0,0.0,963598906187.0876,500000.0,0.5
-137303833711203.0,7803,0,,,,7803o1,373965273287.2293,500000.0,0.0,963598906187.0876,500000.0,0.5
-188345450907.0,7803,0,,,,7803p1,288793841974.14526,500000.0,0.0,963598906187.0876,500000.0,0.5
-188345450907.0,7803,1,,,,7803q1,288793841974.14526,500000.0,0.0,963598906187.0876,500000.0,0.5
-2255067.0,7803,1,,,,7803r1,142361329966.26474,500000.0,0.0,963598906187.0876,500000.0,0.5
2255067.0,7803,1,,,,7803s1,142361329966.26474,500000.0,0.0,963598906187.0876,500000.0,0.5
-137303833711203.0,7803,1,,,,7803t1,373965273287.2293,500000.0,0.0,963598906187.0876,500000.0,0.5
-188345450907.0,7803,1,,,,7803u1,288793841974.14526,500000.0,0.0,963598906187.0876,500000.0,0.5
-22956261125.0,7805,0,,,,7805a1,261599047876.12787,500000.0,0.0,963636525953.7361,500000.0,0.5
13385575.0,7805,2,,,,7805b1,165373716616.69315,500000.0,0.0,963636525953.7361,500000.0,0.5
-76220703125.0,7805,0,,,,7805c1,277104871349.4481,500000.0,0.0,963636525953.7361,500000.0,0.5
-15616.0,7808,1,,,,7808a1,78109549220.6174,500000.0,0.0,963692937532.7273,500000.0,0.5
-15616.0,7808,1,,,,7808b1,78109549220.6174,500000.0,0.0,963692937532.7273,500000.0,0.5
-999424.0,7808,1,,,,7808c1,131846739390.30986,500000.0,0.0,963692937532.7273,500000.0,0.5
7808.0,7808,1,,,,7808d1,69153350859.00201,500000.0,0.0,963692937532.7273,500000.0,0.5
7808.0,7808,1,,,,7808e1,69153350859.00201,500000.0,0.0,963692937532.7273,500000.0,0.5
-13837865795584.0,7808,1,,,,7808f1,344314179493.71796,500000.0,0.0,963692937532.7273,500000.0,0.5
-999424.0,7808,2,,,,7808g1,131846739390.30986,500000.0,0.0,963692937532.7273,500000.0,0.5
-952576.0,7808,0,,,,7808h1,131226409246.46944,500000.0,0.0,963692937532.7273,500000.0,0.5
-13837865795584.0,7808,0,,,,7808i1,344314179493.71796,500000.0,0.0,963692937532.7273,500000.0,0.5
-999424.0,7808,2,,,,7808j1,131846739390.30986,500000.0,0.0,963692937532.7273,500000.0,0.5
-999424.0,7808,1,,,,7808k1,131846739390.30986,500000.0,0.0,963692937532.7273,500000.0,0.5
-15616.0,7808,1,,,,7808l1,78109549220.6174,500000.0,0.0,963692937532.7273,500000.0,0.5
-952576.0,7808,1,,,,7808m1,131226409246.46944,500000.0,0.0,963692937532.7273,500000.0,0.5
-216216653056.0,7808,1,,,,7808n1,290576989324.0255,500000.0,0.0,963692937532.7273,500000.0,0.5
-15616.0,7808,1,,,,7808o1,78109549220.6174,500000.0,0.0,963692937532.7273,500000.0,0.5
-216216653056.0,7808,1,,,,7808p1,290576989324.0255,500000.0,0.0,963692937532.7273,500000.0,0.5
-1008455532867.0,7809,0,,,,7809a1,310474060989.36334,500000.0,0.0,963711736575.9314,500000.0,0.5
-23427.0,7809,0,,,,7809b1,83350244154.4726,500000.0,0.0,963711736575.9314,500000.0,0.5
-3957312267.0,7809,1,,,,7809c1,238883487883.0432,500000.0,0.0,963711736575.9314,500000.0,0.5
10738750.0,7810,1,,,,7810a1,162526961726.31012,500000.0,0.0,963730533211.9336,500000.0,0.5
-2147750000.0,7810,1,,,,7810b1,230986854009.59427,500000.0,0.0,963730533211.9336,500000.0,0.5
8661446200.0,7810,1,,,,7810c1,249004771403.21677,500000.0,0.0,963730533211.9336,500000.0,0.5
27491200.0,7810,1,,,,7810d1,174672854697.5646,500000.0,0.0,963730533211.9336,500000.0,0.5
1099648000000.0,7810,2,,,,7810e1,311592639264.13293,500000.0,0.0,963730533211.9336,500000.0,0.5
-8588250880.0,7810,0,,,,7810f1,248895115330.9778,500000.0,0.0,963730533211.9336,500000.0,0.5
-7811.0,7811,2,,,,7811a1,69158314453.26044,500000.0,0.0,963749327441.3503,500000.0,0.5
-7811.0,7811,0,,,,7811b1,69158314453.26044,500000.0,0.0,963749327441.3503,500000.0,0.5
-7811.0,7811,1,,,,7811c1,69158314453.26044,500000.0,0.0,963749327441.3503,500000.0,0.5
-89428139.0,7811,1,,,,7811d1,189914145610.24103,500000.0,0.0,963749327441.3503,500000.0,0.5
-14829644592.0,7812,0,,,,7812a1,255953027581.15634,500000.0,0.0,963768119264.7976,500000.0,0.5
-20342448.0,7812,2,,,,7812b1,170781596268.07233,500000.0,0.0,963768119264.7976,500000.0,0.5
656208.0,7812,1,,,,7812c1,126410831389.86433,500000.0,0.0,963768119264.7976,500000.0,0.5
478375632.0,7812,1,,,,7812d1,211582262702.9484,500000.0,0.0,963768119264.7976,500000.0,0.5
53152848.0,7812,1,,,,7812e1,183191785598.587,500000.0,0.0,963768119264.7976,500000.0,0.5
93034971286992.0,7812,1,,,,7812f1,368936127125.2921,500000.0,0.0,963768119264.7976,500000.0,0.5
-1093430016.0,7812,1,,,,7812g1,222263828596.00473,500000.0,0.0,963768119264.7976,500000.0,0.5
-14293438661376.0,7812,0,,,,7812h1,344732716812.07495,500000.0,0.0,963768119264.7976,500000.0,0.5
-1.0389189282172848e+16,7812,0,,,,7812i1,429865988650.6565,500000.0,0.0,963768119264.7976,500000.0,0.5
1148579892432.0,7812,1,,,,7812j1,312155172916.56934,500000.0,0.0,963768119264.7976,500000.0,0.5
250112.0,7816,1,,,,7816a1,113947574683.55699,500000.0,0.0,963843262511.2087,500000.0,0.5
-258548750000.0,7820,0,,,,7820a1,292887318483.3175,500000.0,0.0,963918367311.3422,500000.0,0.5
9514594000.0,7820,1,,,,7820b1,250218642265.9452,500000.0,0.0,963918367311.3422,500000.0,0.5
-2658800.0,7820,1,,,,7820c1,144489367130.18558,500000.0,0.0,963918367311.3422,500000.0,0.5
-782000.0,7820,1,,,,7820d1,128676887727.43443,500000.0,0.0,963918367311.3422,500000.0,0.5
-41543750000.0,7820,2,,,,7820e1,269263258725.49945,500000.0,0.0,963918367311.3422,500000.0,0.5
-31280.0,7820,0,,,,7820f1,87085590528.99646,500000.0,0.0,963918367311.3422,500000.0,0.5
-6968511.0,7821,0,,,,7821a1,156939156013.6525,500000.0,0.0,963937137508.754,500000.0,0.5
43490477151.0,7821,1,,,,7821b1,269854977631.26547,500000.0,0.0,963937137508.754,500000.0,0.5
6968511.0,7821,1,,,,7821c1,156939156013.6525,500000.0,0.0,963937137508.754,500000.0,0.5
-50046579.0,7821,1,,,,7821d1,182413711027.49908,500000.0,0.0,963937137508.754,500000.0,0.5
7822.0,7822,1,,,,7822a1,69176498002.9353,500000.0,0.0,963955905306.3448,500000.0,0.5
125152.0,7822,2,,,,7822b1,105001291449.39694,500000.0,0.0,963955905306.3448,500000.0,0.5
32038912.0,7822,2,,,,7822c1,176650878342.32016,500000.0,0.0,963955905306.3448,500000.0,0.5
-3379968.0,7824,1,,,,7824a1,147590310458.36945,500000.0,0.0,963993433704.5189,500000.0,0.5
243357696.0,7824,1,,,,7824b1,202849382647.57703,500000.0,0.0,963993433704.5189,500000.0,0.5
27039744.0,7824,1,,,,7824c1,174458905543.21567,500000.0,0.0,963993433704.5189,500000.0,0.5
-144211968.0,7824,0,,,,7824d1,196088460437.4966,500000.0,0.0,963993433704.5189,500000.0,0.5
12017664.0,7824,2,,,,7824e1,163980825162.0851,500000.0,0.0,963993433704.5189,500000.0,0.5
-11477808.0,7824,0,,,,7824f1,163386945514.60852,500000.0,0.0,963993433704.5189,500000.0,0.5
560696131584.0,7824,1,,,,7824g1,302889446644.86163,500000.0,0.0,963993433704.5189,500000.0,0.5
-85059679813632.0,7824,1,,,,7824h1,367778111327.70447,500000.0,0.0,963993433704.5189,500000.0,0.5
12306087936.0,7824,1,,,,7824i1,253542808778.2392,500000.0,0.0,963993433704.5189,500000.0,0.5
8011776.0,7824,1,,,,7824j1,158741784971.5199,500000.0,0.0,963993433704.5189,500000.0,0.5
1.3902410846635624e+22,7824,1,,,,7824k1,612140930753.8062,500000.0,0.0,963993433704.5189,500000.0,0.5
-273777408.0,7824,1,,,,7824l1,204371264667.09216,500000.0,0.0,963993433704.5189,500000.0,0.5
-34062289993728.0,7824,1,,,,7824m1,355953242682.5342,500000.0,0.0,963993433704.5189,500000.0,0.5
-1627808.0,7826,1,,,,7826a1,138149769450.82245,500000.0,0.0,964030952510.7701,500000.0,0.5
-28906282391168.0,7826,0,,,,7826b1,353832483399.1829,500000.0,0.0,964030952510.7701,500000.0,0.5
-232945836032.0,7826,1,,,,7826c1,291539931990.3719,500000.0,0.0,964030952510.7701,500000.0,0.5
-766948.0,7826,2,,,,7826d1,128425757331.91492,500000.0,0.0,964030952510.7701,500000.0,0.5
-5975817994328.0,7826,1,,,,7826e1,333464521317.6038,500000.0,0.0,964030952510.7701,500000.0,0.5
-15652.0,7826,2,,,,7826f1,78139302225.10439,500000.0,0.0,964030952510.7701,500000.0,0.5
-13698834752512.0,7826,1,,,,7826g1,344183703141.04504,500000.0,0.0,964030952510.7701,500000.0,0.5
-559965952.0,7826,1,,,,7826h1,213617068041.423,500000.0,0.0,964030952510.7701,500000.0,0.5
-64110592.0,7826,1,,,,7826i1,185613682564.48923,500000.0,0.0,964030952510.7701,500000.0,0.5
-319050368.0,7826,1,,,,7826j1,206348621280.86374,500000.0,0.0,964030952510.7701,500000.0,0.5
-1753024.0,7826,0,,,,7826k1,139107323224.97128,500000.0,0.0,964030952510.7701,500000.0,0.5
-26044928.0,7826,1,,,,7826l1,173974562897.28403,500000.0,0.0,964030952510.7701,500000.0,0.5
-17606371328.0,7826,1,,,,7826m1,258170703902.25848,500000.0,0.0,964030952510.7701,500000.0,0.5
-3908367008.0,7826,1,,,,7826n1,238722679664.44345,500000.0,0.0,964030952510.7701,500000.0,0.5
31312.0,7828,2,,,,7828a1,87098802250.96709,500000.0,0.0,964068461730.0004,500000.0,0.5
31312.0,7828,2,,,,7828b1,87098802250.96709,500000.0,0.0,964068461730.0004,500000.0,0.5
4080611152.0,7828,2,,,,7828c1,239279927995.62488,500000.0,0.0,964068461730.0004,500000.0,0.5
-51602176.0,7828,0,,,,7828d1,182809220763.92758,500000.0,0.0,964068461730.0004,500000.0,0.5
-3567543750.0,7830,0,,,,7830a1,237543732058.49884,500000.0,0.0,964105961367.1078,500000.0,0.5
13151393280000.0,7830,0,,,,7830b1,343656742541.41064,500000.0,0.0,964105961367.1078,500000.0,0.5
-205490520.0,7830,0,,,,7830c1,200664011489.2151,500000.0,0.0,964105961367.1078,500000.0,0.5
704700.0,7830,2,,,,7830d1,127332030413.73462,500000.0,0.0,964105961367.1078,500000.0,0.5
-285403500.0,7830,0,,,,7830e1,204908633221.67627,500000.0,0.0,964105961367.1078,500000.0,0.5
-764648437500000.0,7830,0,,,,7830f1,396153580184.0661,500000.0,0.0,964105961367.1078,500000.0,0.5
41156437500.0,7830,1,,,,7830g1,269142230564.88983,500000.0,0.0,964105961367.1078,500000.0,0.5
-1.169012736e+18,7830,0,,,,7830h1,490894095326.06744,500000.0,0.0,964105961367.1078,500000.0,0.5
6.7067519089392e+17,7830,1,,,,7830i1,483714766357.787,500000.0,0.0,964105961367.1078,500000.0,0.5
-16035840.0,7830,0,,,,7830j1,167707888326.30835,500000.0,0.0,964105961367.1078,500000.0,0.5
1252800.0,7830,0,,,,7830k1,134766346755.83487,500000.0,0.0,964105961367.1078,500000.0,0.5
-391500.0,7830,1,,,,7830l1,119737201908.59222,500000.0,0.0,964105961367.1078,500000.0,0.5
18040320000.0,7830,1,,,,7830m1,258485311228.32663,500000.0,0.0,964105961367.1078,500000.0,0.5
513726300.0,7830,1,,,,7830n1,212503461726.81863,500000.0,0.0,964105961367.1078,500000.0,0.5
-11690127360.0,7830,1,,,,7830o1,252879319639.39236,500000.0,0.0,964105961367.1078,500000.0,0.5
-67430707200000.0,7830,0,,,,7830p1,364777160666.6711,500000.0,0.0,964105961367.1078,500000.0,0.5
-4893750.0,7830,0,,,,7830q1,152372300745.41476,500000.0,0.0,964105961367.1078,500000.0,0.5
4.8892221416166765e+20,7830,0,,,,7830r1,568886197670.8711,500000.0,0.0,964105961367.1078,500000.0,0.5
-281880.0,7830,0,,,,7830s1,115492580176.13103,500000.0,0.0,964105961367.1078,500000.0,0.5
-1603584000000000.0,7830,1,,,,7830t1,405722664012.9834,500000.0,0.0,964105961367.1078,500000.0,0.5
-13163911.0,7831,0,,,,7831a1,165157953414.8427,500000.0,0.0,964124707593.8951,500000.0,0.5
11027456.0,7832,0,,,,7832a1,162869750652.5953,500000.0,0.0,964143451426.9868,500000.0,0.5
-11027456.0,7832,1,,,,7832b1,162869750652.5953,500000.0,0.0,964143451426.9868,500000.0,0.5
333580544.0,7832,2,,,,7832c1,206924065519.28433,500000.0,0.0,964143451426.9868,500000.0,0.5
-6.557606929349223e+16,7833,0,,,,7833a1,453672337256.4609,500000.0,0.0,964162192866.9943,500000.0,0.5
-709975287.0,7833,0,,,,7833b1,216683936351.9279,500000.0,0.0,964162192866.9943,500000.0,0.5
-1184843079.0,7833,1,,,,7833c1,223301270870.61395,500000.0,0.0,964162192866.9943,500000.0,0.5
-250688.0,7834,1,,,,7834a1,113977297269.60999,500000.0,0.0,964180931914.5283,500000.0,0.5
-7835.0,7835,1,,,,7835a1,69197954713.30128,500000.0,0.0,964199668570.1998,500000.0,0.5
39175.0,7835,1,,,,7835b1,89993603312.52026,500000.0,0.0,964199668570.1998,500000.0,0.5
-2538864.0,7836,0,,,,7836a1,143892954686.53857,500000.0,0.0,964218402834.6191,500000.0,0.5
-17143893.0,7839,1,,,,7839a1,168571219481.33087,500000.0,0.0,964274591286.4663,500000.0,0.5
-1395004923.0,7839,1,,,,7839b1,225411120247.4043,500000.0,0.0,964274591286.4663,500000.0,0.5
-1.978221745683717e+16,7839,1,,,,7839c1,438187381287.1612,500000.0,0.0,964274591286.4663,500000.0,0.5
-2951578112000.0,7840,1,,,,7840a1,324350248866.126,500000.0,0.0,964293315991.9778,500000.0,0.5
-2951578112000.0,7840,1,,,,7840b1,324350248866.126,500000.0,0.0,964293315991.9778,500000.0,0.5
-10541350400000.0,7840,0,,,,7840c1,340798318511.1586,500000.0,0.0,964293315991.9778,500000.0,0.5
-4.9607173328384e+16,7840,0,,,,7840d1,450066386633.15234,500000.0,0.0,964293315991.9778,500000.0,0.5
-4.9607173328384e+16,7840,0,,,,7840e1,450066386633.15234,500000.0,0.0,964293315991.9778,500000.0,0.5
-125440.0,7840,0,,,,7840f1,105030991262.41026,500000.0,0.0,964293315991.9778,500000.0,0.5
-14757890560.0,7840,0,,,,7840g1,255890356582.84183,500000.0,0.0,964293315991.9778,500000.0,0.5
9223681600.0,7840,1,,,,7840h1,249817410097.21457,500000.0,0.0,964293315991.9778,500000.0,0.5
-421654016000.0,7840,1,,,,7840i1,299207021312.7207,500000.0,0.0,964293315991.9778,500000.0,0.5
-25088000.0,7840,1,,,,7840j1,173490883545.69446,500000.0,0.0,964293315991.9778,500000.0,0.5
-421654016000.0,7840,1,,,,7840k1,299207021312.7207,500000.0,0.0,964293315991.9778,500000.0,0.5
-826441871360.0,7840,1,,,,7840l1,307902179221.0933,500000.0,0.0,964293315991.9778,500000.0,0.5
-25088000.0,7840,1,,,,7840m1,173490883545.69446,500000.0,0.0,964293315991.9778,500000.0,0.5
37647680.0,7840,1,,,,7840n1,178735306391.1851,500000.0,0.0,964293315991.9778,500000.0,0.5
-3.954653486e+20,7840,1,,,,7840o1,566145120320.0935,500000.0,0.0,964293315991.9778,500000.0,0.5
11299009960000.0,7840,1,,,,7840p1,341695162402.463,500000.0,0.0,964293315991.9778,500000.0,0.5
11299009960000.0,7840,1,,,,7840q1,341695162402.463,500000.0,0.0,964293315991.9778,500000.0,0.5
-10541350400000.0,7840,1,,,,7840r1,340798318511.1586,500000.0,0.0,964293315991.9778,500000.0,0.5
-125440.0,7840,1,,,,7840s1,105030991262.41026,500000.0,0.0,964293315991.9778,500000.0,0.5
-16866160640.0,7840,1,,,,7840t1,257615724114.28275,500000.0,0.0,964293315991.9778,500000.0,0.5
-16866160640.0,7840,1,,,,7840u1,257615724114.28275,500000.0,0.0,964293315991.9778,500000.0,0.5
-14757890560.0,7840,1,,,,7840v1,255890356582.84183,500000.0,0.0,964293315991.9778,500000.0,0.5
9223681600.0,7840,0,,,,7840w1,249817410097.21457,500000.0,0.0,964293315991.9778,500000.0,0.5
-826441871360.0,7840,0,,,,7840x1,307902179221.0933,500000.0,0.0,964293315991.9778,500000.0,0.5
37647680.0,7840,0,,,,7840y1,178735306391.1851,500000.0,0.0,964293315991.9778,500000.0,0.5
-3.954653486e+20,7840,0,,,,7840z1,566145120320.0935,500000.0,0.0,964293315991.9778,500000.0,0.5
-7841.0,7841,0,,,,7841a1,69207845805.615,500000.0,0.0,964312038309.2863,500000.0,0.5
-64241664.0,7842,1,,,,7842a1,185640072286.11905,500000.0,0.0,964330758239.0011,500000.0,0.5
-51451362.0,7842,1,,,,7842b1,182771402002.5642,500000.0,0.0,964330758239.0011,500000.0,0.5
-8030208.0,7842,1,,,,7842c1,158771477201.27286,500000.0,0.0,964330758239.0011,500000.0,0.5
-7537123.0,7843,0,,,,7843a1,157952670910.9297,500000.0,0.0,964349475781.7307,500000.0,0.5
86273.0,7843,0,,,,7843b1,100194496949.47356,500000.0,0.0,964349475781.7307,500000.0,0.5
70605.0,7845,1,,,,7845a1,97604912767.5521,500000.0,0.0,964386903708.6694,500000.0,0.5
27580078125.0,7845,0,,,,7845b1,263970101561.30386,500000.0,0.0,964386903708.6694,500000.0,0.5
2008576.0,7846,2,,,,7846a1,140865669495.5033,500000.0,0.0,964405614094.0951,500000.0,0.5
7846.0,7846,1,,,,7846b1,69216082602.58006,500000.0,0.0,964405614094.0951,500000.0,0.5
-34327152.0,7848,1,,,,7848a1,177542244078.60803,500000.0,0.0,964443027711.8988,500000.0,0.5
-47088.0,7848,2,,,,7848b1,92370812765.52396,500000.0,0.0,964443027711.8988,500000.0,0.5
-308944368.0,7848,0,,,,7848c1,205932721182.96936,500000.0,0.0,964443027711.8988,500000.0,0.5
-81368064.0,7848,1,,,,7848d1,188693718591.7584,500000.0,0.0,964443027711.8988,500000.0,0.5
675661332816.0,7848,1,,,,7848e1,305299391048.2341,500000.0,0.0,964443027711.8988,500000.0,0.5
-47088.0,7848,2,,,,7848f1,92370812765.52396,500000.0,0.0,964443027711.8988,500000.0,0.5
-34327152.0,7848,1,,,,7848g1,177542244078.60803,500000.0,0.0,964443027711.8988,500000.0,0.5
926833104.0,7848,1,,,,7848h1,220127959735.15002,500000.0,0.0,964443027711.8988,500000.0,0.5
-225220444272.0,7848,0,,,,7848i1,291104152496.05334,500000.0,0.0,964443027711.8988,500000.0,0.5
-16076800000000.0,7850,1,,,,7850a1,346251932004.5002,500000.0,0.0,964480431796.3563,500000.0,0.5
196250000.0,7850,1,,,,7850b1,200069506342.6655,500000.0,0.0,964480431796.3563,500000.0,0.5
314000000000.0,7850,1,,,,7850c1,295397993710.7959,500000.0,0.0,964480431796.3563,500000.0,0.5
-1971920000.0,7850,1,,,,7850d1,229883226029.68375,500000.0,0.0,964480431796.3563,500000.0,0.5
-30811250000000.0,7850,0,,,,7850e1,354657117624.99756,500000.0,0.0,964480431796.3563,500000.0,0.5
-245312500.0,7850,0,,,,7850f1,202952758218.6537,500000.0,0.0,964480431796.3563,500000.0,0.5
4906250000.0,7850,1,,,,7850g1,241660803541.1035,500000.0,0.0,964480431796.3563,500000.0,0.5
-2512000000.0,7850,1,,,,7850h1,233011047913.13895,500000.0,0.0,964480431796.3563,500000.0,0.5
20096000.0,7850,1,,,,7850i1,170624102115.48203,500000.0,0.0,964480431796.3563,500000.0,0.5
23553.0,7851,1,,,,7851a1,83419552704.35526,500000.0,0.0,964499130265.098,500000.0,0.5
-31408.0,7852,2,,,,7852a1,87138356556.22804,500000.0,0.0,964517826352.3243,500000.0,0.5
-897043888.0,7852,2,,,,7852b1,219705845119.71533,500000.0,0.0,964517826352.3243,500000.0,0.5
3103398144.0,7854,1,,,,7854a1,235742798861.8585,500000.0,0.0,964555211384.6562,500000.0,0.5
231607799808.0,7854,0,,,,7854b1,291465499689.03815,500000.0,0.0,964555211384.6562,500000.0,0.5
3460710992707584.0,7854,1,,,,7854c1,415661971172.29364,500000.0,0.0,964555211384.6562,500000.0,0.5
67293072.0,7854,1,,,,7854d1,186239678310.55646,500000.0,0.0,964555211384.6562,500000.0,0.5
-113144724.0,7854,1,,,,7854e1,192953597693.3906,500000.0,0.0,964555211384.6562,500000.0,0.5
-228906357571584.0,7854,1,,,,7854f1,380569445207.71674,500000.0,0.0,964555211384.6562,500000.0,0.5
-868557554027856.0,7854,1,,,,7854g1,397799952081.0614,500000.0,0.0,964555211384.6562,500000.0,0.5
290589788611584.0,7854,0,,,,7854h1,383652405797.7522,500000.0,0.0,964555211384.6562,500000.0,0.5
-16084992.0,7854,0,,,,7854i1,167747432543.74298,500000.0,0.0,964555211384.6562,500000.0,0.5
-461862324.0,7854,0,,,,7854j1,211128353278.41208,500000.0,0.0,964555211384.6562,500000.0,0.5
28824305664.0,7854,1,,,,7854k1,264540246990.07144,500000.0,0.0,964555211384.6562,500000.0,0.5
-4265098992.0,7854,1,,,,7854l1,239851279589.85022,500000.0,0.0,964555211384.6562,500000.0,0.5
-122435503344.0,7854,0,,,,7854m1,283228825519.767,500000.0,0.0,964555211384.6562,500000.0,0.5
9690202368.0,7854,1,,,,7854n1,250454948861.37943,500000.0,0.0,964555211384.6562,500000.0,0.5
59450130432.0,7854,1,,,,7854o1,273894047890.75046,500000.0,0.0,964555211384.6562,500000.0,0.5
14087536440516.0,7854,0,,,,7854p1,344545230495.70685,500000.0,0.0,964555211384.6562,500000.0,0.5
-434294784.0,7854,1,,,,7854q1,210333148200.28497,500000.0,0.0,964555211384.6562,500000.0,0.5
-1.7357896706398618e+17,7854,1,,,,7854r1,466249981691.90015,500000.0,0.0,964555211384.6562,500000.0,0.5
-5.173830526109414e+16,7854,1,,,,7854s1,450609884974.8095,500000.0,0.0,964555211384.6562,500000.0,0.5
-8654638519296.0,7854,1,,,,7854t1,338250152659.3429,500000.0,0.0,964555211384.6562,500000.0,0.5
-39275.0,7855,1,,,,7855a1,90026544217.45284,500000.0,0.0,964573900330.9747,500000.0,0.5
-7856.0,7856,1,,,,7856a1,69232540461.08014,500000.0,0.0,964592586898.2023,500000.0,0.5
-125696.0,7856,2,,,,7856b1,105057333907.54176,500000.0,0.0,964592586898.2023,500000.0,0.5
-514850816.0,7856,1,,,,7856c1,212531714246.92664,500000.0,0.0,964592586898.2023,500000.0,0.5
-7856.0,7856,1,,,,7856d1,69232540461.08014,500000.0,0.0,964592586898.2023,500000.0,0.5
-762129.0,7857,1,,,,7857a1,128344313678.56647,500000.0,0.0,964611271086.945,500000.0,0.5
-555592041.0,7857,1,,,,7857b1,213515744991.65054,500000.0,0.0,964611271086.945,500000.0,0.5
-7857.0,7857,0,,,,7857c1,69234185094.56566,500000.0,0.0,964611271086.945,500000.0,0.5
-5727753.0,7857,0,,,,7857d1,154405616407.64972,500000.0,0.0,964611271086.945,500000.0,0.5
514981888.0,7858,0,,,,7858a1,212535003304.59015,500000.0,0.0,964629952897.8081,500000.0,0.5
-6609419.0,7859,1,,,,7859a1,156255556592.30823,500000.0,0.0,964648632331.3967,500000.0,0.5
-58950000.0,7860,1,,,,7860a1,184529347411.6778,500000.0,0.0,964667309388.3159,500000.0,0.5
-913537513062000.0,7860,1,,,,7860b1,398452344152.492,500000.0,0.0,964667309388.3159,500000.0,0.5
-294750000.0,7860,1,,,,7860c1,205324996010.89676,500000.0,0.0,964667309388.3159,500000.0,0.5
-11790000.0,7860,0,,,,7860d1,163733698812.4588,500000.0,0.0,964667309388.3159,500000.0,0.5
7861.0,7861,1,,,,7861a1,69240761535.96558,500000.0,0.0,964685984069.1704,500000.0,0.5
1910709.0,7863,2,,,,7863a1,140220241262.78888,500000.0,0.0,964723326305.1027,500000.0,0.5
-2013184.0,7864,1,,,,7864a1,140895278564.2599,500000.0,0.0,964741993861.3889,500000.0,0.5
1741665908125.0,7865,0,,,,7865a1,317534415199.269,500000.0,0.0,964760659044.0269,500000.0,0.5
115151465.0,7865,1,,,,7865b1,193180757811.6923,500000.0,0.0,964760659044.0269,500000.0,0.5
983125.0,7865,1,,,,7865c1,131634280429.50964,500000.0,0.0,964760659044.0269,500000.0,0.5
-31666652875.0,7865,1,,,,7865d1,265755410805.09012,500000.0,0.0,964760659044.0269,500000.0,0.5
-3344790209921875.0,7865,1,,,,7865e1,415221749483.70966,500000.0,0.0,964760659044.0269,500000.0,0.5
-1546518528.0,7866,1,,,,7866a1,226743389721.5141,500000.0,0.0,964779321853.6202,500000.0,0.5
1170112736673792.0,7866,0,,,,7866b1,401650707001.5844,500000.0,0.0,964779321853.6202,500000.0,0.5
-6210262062.0,7866,0,,,,7866c1,244706210121.08054,500000.0,0.0,964779321853.6202,500000.0,0.5
-550494144.0,7866,1,,,,7866d1,213396639056.82867,500000.0,0.0,964779321853.6202,500000.0,0.5
2852793180576.0,7866,0,,,,7866e1,323910397756.6856,500000.0,0.0,964779321853.6202,500000.0,0.5
-1.850759550546739e+16,7866,0,,,,7866f1,437326809935.38165,500000.0,0.0,964779321853.6202,500000.0,0.5
10194336.0,7866,0,,,,7866g1,161854725038.67123,500000.0,0.0,964779321853.6202,500000.0,0.5
-3089575014563808.0,7866,1,,,,7866h1,414196199181.1952,500000.0,0.0,964779321853.6202,500000.0,0.5
-1429667697852.0,7866,1,,,,7866i1,314983796911.7962,500000.0,0.0,964779321853.6202,500000.0,0.5
-68811768.0,7866,1,,,,7866j1,186528043971.98248,500000.0,0.0,964779321853.6202,500000.0,0.5
353422786166784.0,7866,1,,,,7866k1,386181735183.5249,500000.0,0.0,964779321853.6202,500000.0,0.5
-2008202637312.0,7866,0,,,,7866l1,319374349214.8662,500000.0,0.0,964779321853.6202,500000.0,0.5
