delta,conductor,rank,regulator,real_period,torsion_order,label
108800.0,1360,0,,,,1360a1
-174080.0,1360,1,,,,1360b1
2720000.0,1360,1,,,,1360c1
-18253611008000.0,1360,0,,,,1360d1
1360.0,1360,1,,,,1360e1
128791347200.0,1360,1,,,,1360f1
1740800.0,1360,1,,,,1360g1
-696320.0,1360,1,,,,1360h1
-69632000.0,1360,1,,,,1360i1
27852800.0,1360,0,,,,1360j1
43584.0,1362,0,,,,1362a1
-5448.0,1362,1,,,,1362b1
-1394688.0,1362,1,,,,1362c1
-254181888.0,1362,1,,,,1362d1
-60016.0,1364,1,,,,1364a1
-878694256.0,1364,1,,,,1364b1
242911305.0,1365,0,,,,1365a1
-6718359375.0,1365,0,,,,1365b1
1404585.0,1365,0,,,,1365c1
1322517105.0,1365,1,,,,1365d1
-36855.0,1365,0,,,,1365e1
6825.0,1365,0,,,,1365f1
-113689008.0,1368,1,,,,1368a1
95738112.0,1368,0,,,,1368b1
-11520486144.0,1368,1,,,,1368c1
-155952.0,1368,0,,,,1368d1
131328.0,1368,1,,,,1368e1
-3545856.0,1368,1,,,,1368f1
95738112.0,1368,1,,,,1368g1
-28366848.0,1368,0,,,,1368h1
-2584929024.0,1368,0,,,,1368i1
42550272.0,1368,0,,,,1368j1
94931877133.0,1369,1,,,,1369a1
-3512479453921.0,1369,1,,,,1369b1
-1369.0,1369,1,,,,1369c1
94931877133.0,1369,1,,,,1369d1
50653.0,1369,0,,,,1369e1
129961739795077.0,1369,0,,,,1369f1
-68500000000.0,1370,1,,,,1370a1
876800.0,1370,1,,,,1370b1
34250000.0,1370,0,,,,1370c1
-1371.0,1371,1,,,,1371a1
-1373.0,1373,0,,,,1373a1
-405209088.0,1374,0,,,,1374a1
-1225307193344.0,1378,0,,,,1378a1
8.451863848838758e+16,1378,0,,,,1378b1
-51528116224.0,1378,1,,,,1378c1
-3159742976.0,1378,1,,,,1378d1
-67571.0,1379,0,,,,1379a1
27600.0,1380,0,,,,1380a1
-3.43775896875e+19,1380,0,,,,1380b1
-21461760.0,1380,1,,,,1380c1
155250000.0,1380,0,,,,1380d1
-37260000000.0,1380,1,,,,1380e1
-4149.0,1383,1,,,,1383a1
354304.0,1384,0,,,,1384a1
678984768.0,1386,1,,,,1386a1
-527175090288.0,1386,0,,,,1386b1
-2529128448.0,1386,1,,,,1386c1
-28808353728.0,1386,0,,,,1386d1
-4461382582272.0,1386,0,,,,1386e1
931392.0,1386,1,,,,1386f1
11124486438912.0,1386,1,,,,1386g1
-9879408.0,1386,1,,,,1386h1
-200058012.0,1386,0,,,,1386i1
-8.058755968130875e+18,1386,0,,,,1386j1
-39517632.0,1386,0,,,,1386k1
-2694384.0,1386,0,,,,1386l1
-1387.0,1387,1,,,,1387a1
1012581.0,1389,1,,,,1389a1
-12528.0,1392,1,,,,1392a1
-178176.0,1392,1,,,,1392b1
-112752.0,1392,0,,,,1392c1
-12528.0,1392,0,,,,1392d1
-12137527296.0,1392,0,,,,1392e1
-1170672.0,1392,0,,,,1392f1
-853419888.0,1392,1,,,,1392g1
-5701632.0,1392,0,,,,1392h1
-2.5446862742838313e+18,1392,0,,,,1392i1
-1014768.0,1392,0,,,,1392j1
-33251917824.0,1392,1,,,,1392k1
-1392.0,1392,1,,,,1392l1
-6414336.0,1392,1,,,,1392m1
-6657892848.0,1392,1,,,,1392n1
-1392.0,1392,0,,,,1392o1
-2919235584.0,1392,0,,,,1392p1
2923429888.0,1394,1,,,,1394a1
12133376.0,1394,1,,,,1394b1
5.883007401879142e+16,1394,1,,,,1394c1
-1394.0,1394,1,,,,1394d1
11152.0,1394,1,,,,1394e1
29262848.0,1394,0,,,,1394f1
-9373256.0,1394,1,,,,1394g1
-1427456.0,1394,1,,,,1394h1
338985.0,1395,0,,,,1395a1
-94576815.0,1395,1,,,,1395b1
-70621875.0,1395,1,,,,1395c1
-112995.0,1395,1,,,,1395d1
-564975.0,1395,0,,,,1395e1
89344.0,1396,0,,,,1396a1
2147328.0,1398,1,,,,1398a1
-28000000.0,1400,0,,,,1400a1
-2508800.0,1400,0,,,,1400b1
-1093750000.0,1400,0,,,,1400c1
-105043750000.0,1400,0,,,,1400d1
-3430000.0,1400,1,,,,1400e1
-10976000.0,1400,1,,,,1400f1
-53593750000.0,1400,0,,,,1400g1
-112000000.0,1400,0,,,,1400h1
-4287500000000.0,1400,0,,,,1400i1
-140000000.0,1400,1,,,,1400j1
-6722800.0,1400,1,,,,1400k1
-171500000000.0,1400,1,,,,1400l1
-39200000000.0,1400,1,,,,1400m1
-70000.0,1400,1,,,,1400n1
-5616.0,1404,1,,,,1404a1
-4094064.0,1404,1,,,,1404b1
-4094064.0,1404,0,,,,1404c1
-5616.0,1404,0,,,,1404d1
35125.0,1405,1,,,,1405a1
175625.0,1405,0,,,,1405b1
-1405.0,1405,0,,,,1405c1
4390625.0,1405,0,,,,1405d1
1405.0,1405,0,,,,1405e1
-18779942.0,1406,1,,,,1406a1
-3329408.0,1406,1,,,,1406b1
33263845376.0,1406,1,,,,1406c1
2931701216.0,1406,0,,,,1406d1
5624.0,1406,1,,,,1406e1
-3329408.0,1406,1,,,,1406f1
-111076295671808.0,1406,1,,,,1406g1
-75119768.0,1406,0,,,,1406h1
-282807.0,1407,0,,,,1407a1
-6499187667.0,1407,0,,,,1407b1
-5038727352687.0,1407,1,,,,1407c1
-265923.0,1407,1,,,,1407d1
-2545263.0,1407,1,,,,1407e1
-3476175003.0,1407,1,,,,1407f1
-15488.0,1408,0,,,,1408a1
2816.0,1408,0,,,,1408b1
-15488.0,1408,0,,,,1408c1
2816.0,1408,1,,,,1408d1
-2284200000000000.0,1410,1,,,,1410a1
-676800.0,1410,1,,,,1410b1
-277530300.0,1410,0,,,,1410c1
-1624320.0,1410,1,,,,1410d1
-190857600000.0,1410,0,,,,1410e1
-5139450000.0,1410,1,,,,1410f1
-8686141440.0,1410,0,,,,1410g1
11280.0,1410,0,,,,1410h1
-3185805171505680.0,1410,0,,,,1410i1
-21928320000.0,1410,1,,,,1410j1
-1411.0,1411,1,,,,1411a1
117113.0,1411,1,,,,1411b1
-1030077.0,1413,0,,,,1413a1
-2217152.0,1414,1,,,,1414a1
403280.0,1420,1,,,,1420a1
-90880.0,1420,0,,,,1420b1
167179229.0,1421,1,,,,1421a1
167179229.0,1421,0,,,,1421b1
1421.0,1421,0,,,,1421c1
-692599663.0,1421,0,,,,1421d1
-57342475547.0,1421,0,,,,1421e1
-167179229.0,1421,1,,,,1421f1
1421.0,1421,1,,,,1421g1
-9947.0,1421,1,,,,1421h1
-1170254603.0,1421,1,,,,1421i1
-398068992.0,1422,0,,,,1422a1
60388540416.0,1422,0,,,,1422b1
-230364.0,1422,0,,,,1422c1
14743296.0,1422,1,,,,1422d1
-546048.0,1422,1,,,,1422e1
230364.0,1422,1,,,,1422f1
-25476415488.0,1422,1,,,,1422g1
-55978452.0,1422,0,,,,1422h1
230364.0,1422,0,,,,1422i1
91136.0,1424,0,,,,1424a1
-364544.0,1424,0,,,,1424b1
-1493172224.0,1424,0,,,,1424c1
-22784.0,1424,1,,,,1424d1
5972688896.0,1424,1,,,,1424e1
364544.0,1424,1,,,,1424f1
890625.0,1425,1,,,,1425a1
-17530171875.0,1425,1,,,,1425b1
-6853359375.0,1425,0,,,,1425c1
-1425.0,1425,0,,,,1425d1
-9375395625.0,1425,0,,,,1425e1
-146490556640625.0,1425,0,,,,1425f1
-2115234375.0,1425,0,,,,1425g1
-243474609375.0,1425,0,,,,1425h1
-2671875.0,1425,0,,,,1425i1
-22265625.0,1425,0,,,,1425j1
2852.0,1426,0,,,,1426a1
701637632.0,1426,0,,,,1426b1
-6034832.0,1426,1,,,,1426c1
45632.0,1426,1,,,,1426d1
4758096.0,1428,0,,,,1428a1
-1.0131407588666648e+17,1428,0,,,,1428b1
-5757696.0,1428,1,,,,1428c1
873936.0,1428,0,,,,1428d1
-81534733056.0,1428,1,,,,1428e1
-1189760.0,1430,1,,,,1430a1
-3.6753563365376e+20,1430,0,,,,1430b1
-9518080.0,1430,0,,,,1430c1
-7261718750.0,1430,1,,,,1430d1
-7436000.0,1430,1,,,,1430e1
-609157120000000.0,1430,0,,,,1430f1
-71980480.0,1430,0,,,,1430g1
-199306463150080.0,1430,0,,,,1430h1
-929500.0,1430,0,,,,1430i1
-3141710.0,1430,0,,,,1430j1
-5758438400000.0,1430,1,,,,1430k1
1043199.0,1431,2,,,,1431a1
1431.0,1431,1,,,,1431b1
-2053489.0,1433,0,,,,1433a1
-34416.0,1434,1,,,,1434a1
-1605712896.0,1434,1,,,,1434b1
-43946875.0,1435,1,,,,1435a1
-1435.0,1435,1,,,,1435b1
-45045546875.0,1435,1,,,,1435c1
-339172066835.0,1435,0,,,,1435d1
91904.0,1436,2,,,,1436a1
-1439.0,1439,1,,,,1439a1
-6298560.0,1440,1,,,,1440a1
-8640.0,1440,0,,,,1440b1
10497600.0,1440,0,,,,1440c1
94478400.0,1440,0,,,,1440d1
94478400.0,1440,0,,,,1440e1
233280.0,1440,1,,,,1440f1
21257640000.0,1440,1,,,,1440g1
-6298560.0,1440,0,,,,1440h1
-8640.0,1440,1,,,,1440i1
10497600.0,1440,1,,,,1440j1
10497600.0,1440,0,,,,1440k1
10497600.0,1440,0,,,,1440l1
233280.0,1440,0,,,,1440m1
21257640000.0,1440,0,,,,1440n1
-22841291.0,1441,1,,,,1441a1
-1917971.0,1441,0,,,,1441b1
-3462242.0,1442,0,,,,1442a1
-21168652288.0,1442,0,,,,1442b1
-5768.0,1442,0,,,,1442c1
-323008.0,1442,1,,,,1442d1
189005824.0,1442,1,,,,1442e1
-3338295363.0,1443,0,,,,1443a1
-85207707.0,1443,0,,,,1443b1
4329.0,1443,2,,,,1443c1
38883116961.0,1443,0,,,,1443d1
350649.0,1443,1,,,,1443e1
271737008656.0,1444,0,,,,1444a1
5776.0,1444,1,,,,1444b1
-228831165184.0,1444,1,,,,1444c1
36125.0,1445,1,,,,1445a1
-34878787205.0,1445,0,,,,1445b1
-1445.0,1445,0,,,,1445c1
10258466825.0,1445,0,,,,1445d1
871969680125.0,1445,1,,,,1445e1
-8676.0,1446,2,,,,1446a1
2221056.0,1446,0,,,,1446b1
702756.0,1446,0,,,,1446c1
-910771776.0,1446,1,,,,1446d1
6324804.0,1446,0,,,,1446e1
44976384.0,1446,1,,,,1446f1
8676.0,1446,0,,,,1446g1
-372825327987.0,1449,0,,,,1449a1
-511420203.0,1449,1,,,,1449b1
-15087432843.0,1449,1,,,,1449c1
-352107.0,1449,1,,,,1449d1
117369.0,1449,0,,,,1449e1
-464000000.0,1450,1,,,,1450a1
-10764800.0,1450,1,,,,1450b1
-2265625000.0,1450,1,,,,1450c1
-1450000000.0,1450,1,,,,1450d1
14500000000.0,1450,0,,,,1450e1
-1812500.0,1450,0,,,,1450f1
-92800.0,1450,1,,,,1450g1
-168200000000.0,1450,1,,,,1450h1
-145000.0,1450,1,,,,1450i1
-493882861824.0,1452,1,,,,1452a1
-278784.0,1452,1,,,,1452b1
-18411167366064.0,1452,1,,,,1452c1
-2806152624.0,1452,0,,,,1452d1
-2732361984.0,1452,0,,,,1452e1
-4840545928737024.0,1452,0,,,,1452f1
-92928.0,1452,0,,,,1452g1
-164627620608.0,1452,0,,,,1452h1
-190578688.0,1454,0,,,,1454a1
-5816.0,1454,1,,,,1454b1
79552125.0,1455,1,,,,1455a1
1705078125.0,1455,1,,,,1455b1
9944015625.0,1455,0,,,,1455c1
196425.0,1455,1,,,,1455d1
25668928125.0,1455,1,,,,1455e1
109125.0,1455,1,,,,1455f1
-186368.0,1456,1,,,,1456a1
-1141504.0,1456,1,,,,1456b1
-112445342464.0,1456,1,,,,1456c1
-3937024.0,1456,1,,,,1456d1
-55933696.0,1456,0,,,,1456e1
-1362651250688.0,1456,0,,,,1456f1
-190840832.0,1456,1,,,,1456g1
-372736.0,1456,1,,,,1456h1
-248966369247232.0,1456,1,,,,1456i1
-372736.0,1456,1,,,,1456j1
-36528128.0,1456,1,,,,1456k1
-89808932175872.0,1456,0,,,,1456l1
-23296.0,1456,0,,,,1456m1
2122849.0,1457,0,,,,1457a1
5840.0,1460,1,,,,1460a1
-11696.0,1462,1,,,,1462a1
502928.0,1462,0,,,,1462b1
-64019602866176.0,1462,0,,,,1462c1
-14467248.0,1464,0,,,,1464a1
-298763375616.0,1464,1,,,,1464b1
8784.0,1464,1,,,,1464c1
-374784.0,1464,0,,,,1464d1
-562176.0,1464,1,,,,1464e1
-53832629808.0,1464,1,,,,1464f1
2932.0,1466,1,,,,1466a1
750592.0,1466,2,,,,1466b1
11728.0,1466,1,,,,1466c1
-118827.0,1467,0,,,,1467a1
-5872.0,1468,1,,,,1468a1
-90737055360.0,1470,1,,,,1470a1
711541152000.0,1470,0,,,,1470b1
52684800000.0,1470,0,,,,1470c1
-254121840.0,1470,1,,,,1470d1
-8930250.0,1470,1,,,,1470e1
-1050634982250.0,1470,0,,,,1470f1
-1.067512382604864e+16,1470,0,,,,1470g1
197650320.0,1470,0,,,,1470h1
6198314035200000.0,1470,0,,,,1470i1
-70560.0,1470,1,,,,1470j1
-109292720947200.0,1470,1,,,,1470k1
-553190400000.0,1470,1,,,,1470l1
455386337280.0,1470,0,,,,1470m1
185220.0,1470,0,,,,1470n1
21790947780.0,1470,0,,,,1470o1
-22136835840.0,1470,0,,,,1470p1
-6.50822973696e+16,1470,0,,,,1470q1
-8301313440.0,1470,0,,,,1470r1
-23552.0,1472,1,,,,1472a1
-23552.0,1472,1,,,,1472b1
-1507328.0,1472,0,,,,1472c1
-6174015488.0,1472,0,,,,1472d1
-23552.0,1472,0,,,,1472e1
-23552.0,1472,0,,,,1472f1
-23552.0,1472,0,,,,1472g1
-1507328.0,1472,0,,,,1472h1
-6174015488.0,1472,0,,,,1472i1
-23552.0,1472,0,,,,1472j1
-23552.0,1472,0,,,,1472k1
-23552.0,1472,0,,,,1472l1
-23552.0,1472,1,,,,1472m1
-23552.0,1472,1,,,,1472n1
47168.0,1474,0,,,,1474a1
-7375.0,1475,1,,,,1475a1
-115234375.0,1475,1,,,,1475b1
-22954752.0,1476,1,,,,1476a1
-150606127872.0,1476,0,,,,1476b1
-10339.0,1477,2,,,,1477a1
-1478.0,1478,1,,,,1478a1
6053888.0,1478,1,,,,1478b1
1478.0,1478,1,,,,1478c1
-24215552.0,1478,1,,,,1478d1
-3474171.0,1479,1,,,,1479a1
-9317560247811.0,1479,1,,,,1479b1
-42891.0,1479,1,,,,1479c1
-588572487.0,1479,0,,,,1479d1
-39933.0,1479,1,,,,1479e1
-290166236091.0,1479,1,,,,1479f1
-22794035931.0,1479,1,,,,1479g1
236800.0,1480,2,,,,1480a1
92500000000.0,1480,1,,,,1480b1
47360.0,1480,1,,,,1480c1
-9472000.0,1480,0,,,,1480d1
-65925097924608.0,1482,0,,,,1482a1
-661429053732096.0,1482,0,,,,1482b1
-5928.0,1482,0,,,,1482c1
117817277939712.0,1482,1,,,,1482d1
-308161152.0,1482,0,,,,1482e1
-38520144.0,1482,0,,,,1482f1
-758784.0,1482,1,,,,1482g1
-4508244.0,1482,1,,,,1482h1
-34572096.0,1482,1,,,,1482i1
-145686528.0,1482,0,,,,1482j1
-120042.0,1482,0,,,,1482k1
-215384711233536.0,1482,1,,,,1482l1
-1483.0,1483,2,,,,1483a1
-94976.0,1484,0,,,,1484a1
575133165775952.0,1484,0,,,,1484b1
41552.0,1484,1,,,,1484c1
1485.0,1485,0,,,,1485a1
-135320625.0,1485,0,,,,1485b1
1485.0,1485,1,,,,1485c1
1082565.0,1485,0,,,,1485d1
-185625.0,1485,1,,,,1485e1
-1276171875.0,1485,1,,,,1485f1
1082565.0,1485,1,,,,1485g1
-930329296875.0,1485,1,,,,1485h1
-3254256.0,1488,1,,,,1488a1
-361584.0,1488,0,,,,1488b1
13392.0,1488,0,,,,1488c1
-38609136.0,1488,0,,,,1488d1
-4464.0,1488,1,,,,1488e1
-333930417264.0,1488,1,,,,1488f1
-1714176.0,1488,1,,,,1488g1
-987365376.0,1488,0,,,,1488h1
-46128.0,1488,0,,,,1488i1
-192160562544.0,1488,0,,,,1488j1
-48758784.0,1488,1,,,,1488k1
-40176.0,1488,1,,,,1488l1
-4464.0,1488,1,,,,1488m1
-44986834944.0,1488,1,,,,1488n1
-745000.0,1490,1,,,,1490a1
-23840.0,1490,0,,,,1490b1
-4656250000000.0,1490,0,,,,1490c1
-3814400000000000.0,1490,0,,,,1490d1
95488.0,1492,1,,,,1492a1
-1672897536.0,1494,1,,,,1494a1
-2294784.0,1494,1,,,,1494b1
-235251216.0,1494,1,,,,1494c1
-968112.0,1494,0,,,,1494d1
726084.0,1494,0,,,,1494e1
790855.0,1495,1,,,,1495a1
1104737935234375.0,1495,0,,,,1495b1
-7591796875.0,1495,1,,,,1495c1
37375.0,1495,1,,,,1495d1
608740352.0,1496,1,,,,1496a1
-47872.0,1496,1,,,,1496b1
2106368.0,1496,0,,,,1496c1
-28458611456.0,1496,1,,,,1496d1
-813824.0,1496,1,,,,1496e1
-4491.0,1497,1,,,,1497a1
-193322824011.0,1497,1,,,,1497b1
-20516608.0,1498,0,,,,1498a1
-5053101727744.0,1498,0,,,,1498b1
-320572.0,1498,1,,,,1498c1
-343605248.0,1498,1,,,,1498d1
-1502.0,1502,0,,,,1502a1
-3149922304.0,1502,0,,,,1502b1
-1095687.0,1503,0,,,,1503a1
-97396075.0,1505,1,,,,1505a1
-3171035.0,1505,1,,,,1505b1
36838538477568.0,1506,0,,,,1506a1
-6939648.0,1506,1,,,,1506b1
-1579155456.0,1506,1,,,,1506c1
-9880866.0,1506,1,,,,1506d1
-216864.0,1506,1,,,,1506e1
-91062061056.0,1506,1,,,,1506f1
-48192.0,1506,0,,,,1506g1
3012.0,1506,0,,,,1506h1
16577.0,1507,1,,,,1507a1
274796929.0,1507,0,,,,1507b1
-1507.0,1507,0,,,,1507c1
-366687.0,1509,0,,,,1509a1
13581.0,1509,1,,,,1509b1
-755000.0,1510,1,,,,1510a1
-48320000000.0,1510,0,,,,1510b1
-464679936.0,1512,1,,,,1512a1
48384.0,1512,1,,,,1512b1
8.967104013880858e+16,1512,0,,,,1512c1
-387072.0,1512,0,,,,1512d1
84687918336.0,1512,1,,,,1512e1
-141087744.0,1512,1,,,,1512f1
123005542028544.0,1512,0,,,,1512g1
-338751673344.0,1512,0,,,,1512h1
-282175488.0,1512,0,,,,1512i1
116169984.0,1512,1,,,,1512j1
35271936.0,1512,1,,,,1512k1
-193536.0,1512,0,,,,1512l1
38915873.0,1513,0,,,,1513a1
94352849.0,1517,0,,,,1517a1
-1517.0,1517,0,,,,1517b1
8816544.0,1518,1,,,,1518a1
-4.549143050374349e+16,1518,0,,,,1518b1
138431496192.0,1518,0,,,,1518c1
12546225115776.0,1518,0,,,,1518d1
40986.0,1518,1,,,,1518e1
-49741824.0,1518,1,,,,1518f1
-16088147361792.0,1518,0,,,,1518g1
2276047011744.0,1518,1,,,,1518h1
687630974976.0,1518,0,,,,1518i1
-97152.0,1518,0,,,,1518j1
-9.02129998888592e+18,1518,0,,,,1518k1
29878794.0,1518,0,,,,1518l1
-6412032.0,1518,1,,,,1518m1
3006677182316544.0,1518,1,,,,1518n1
144450256896.0,1518,1,,,,1518o1
94431744.0,1518,1,,,,1518p1
2409066.0,1518,0,,,,1518q1
-13662.0,1518,0,,,,1518r1
-5.12169554353324e+17,1518,0,,,,1518s1
325058782980096.0,1518,1,,,,1518t1
722000.0,1520,0,,,,1520a1
-190000.0,1520,1,,,,1520b1
-1855468750000.0,1520,1,,,,1520c1
-7600.0,1520,1,,,,1520d1
-351180800.0,1520,1,,,,1520e1
28880.0,1520,0,,,,1520f1
-3984588800.0,1520,0,,,,1520g1
-3891200.0,1520,1,,,,1520h1
6516050000.0,1520,1,,,,1520i1
-9728000000.0,1520,1,,,,1520j1
-4563.0,1521,1,,,,1521a1
-22024729467.0,1521,1,,,,1521b1
-1108809.0,1521,0,,,,1521c1
-137231006679.0,1521,0,,,,1521d1
-5352009260481.0,1521,0,,,,1521e1
779264.0,1522,1,,,,1522a1
1522.0,1522,0,,,,1522b1
389632.0,1522,1,,,,1522c1
97408.0,1522,1,,,,1522d1
4198604979456.0,1524,1,,,,1524a1
71103744.0,1524,1,,,,1524b1
-953125.0,1525,1,,,,1525a1
119140625.0,1525,0,,,,1525b1
7625.0,1525,2,,,,1525c1
-464999261537692.0,1526,0,,,,1526a1
-1526.0,1526,1,,,,1526b1
-24416.0,1526,1,,,,1526c1
-267990016.0,1526,1,,,,1526d1
-58622816.0,1526,1,,,,1526e1
-1562624.0,1526,1,,,,1526f1
-2513453236.0,1526,0,,,,1526g1
-4550709600000.0,1530,0,,,,1530a1
-5260620297600000.0,1530,1,,,,1530b1
-12182814720.0,1530,0,,,,1530c1
-45507096000.0,1530,1,,,,1530d1
-2974320.0,1530,1,,,,1530e1
11421388800.0,1530,1,,,,1530f1
-3248750592000.0,1530,0,,,,1530g1
-1023909660.0,1530,0,,,,1530h1
-7216214400000.0,1530,0,,,,1530i1
-6242400000.0,1530,1,,,,1530j1
4957200.0,1530,1,,,,1530k1
-465992663040.0,1530,1,,,,1530l1
-12393000.0,1530,0,,,,1530m1
-123930.0,1530,0,,,,1530n1
-603926491299840.0,1530,0,,,,1530o1
22922092800.0,1530,0,,,,1530p1
-1531.0,1531,2,,,,1531a1
2607633.0,1533,0,,,,1533a1
-3449898459.0,1533,1,,,,1533b1
-978912896.0,1534,1,,,,1534a1
-638144.0,1534,2,,,,1534b1
-4796875.0,1535,1,,,,1535a1
-1121931.0,1539,1,,,,1539a1
-21316689.0,1539,1,,,,1539b1
-1539.0,1539,1,,,,1539c1
-29241.0,1539,1,,,,1539d1
-1539.0,1539,1,,,,1539e1
-1121931.0,1539,1,,,,1539f1
-67760.0,1540,1,,,,1540a1
474320.0,1540,0,,,,1540b1
173612978000.0,1540,1,,,,1540c1
-815189.0,1541,0,,,,1541a1
-249804.0,1542,1,,,,1542a1
21316608.0,1542,1,,,,1542b1
197632.0,1544,0,,,,1544a1
395776.0,1546,0,,,,1546a1
140777.0,1547,1,,,,1547a1
-24074496.0,1548,1,,,,1548a1
-64700208.0,1548,0,,,,1548b1
-8024832.0,1548,0,,,,1548c1
-650011392.0,1548,0,,,,1548d1
-157952768256.0,1548,0,,,,1548e1
-1549.0,1549,1,,,,1549a1
-7750000.0,1550,1,,,,1550a1
-12300800.0,1550,1,,,,1550b1
-19375000000.0,1550,1,,,,1550c1
-49600000000.0,1550,0,,,,1550d1
-39680000.0,1550,0,,,,1550e1
-620000000000.0,1550,0,,,,1550f1
-192200000000.0,1550,1,,,,1550g1
24832.0,1552,0,,,,1552a1
1589248.0,1552,0,,,,1552b1
-238793856.0,1554,1,,,,1554a1
-1132866.0,1554,1,,,,1554b1
50921472.0,1554,1,,,,1554c1
-76146.0,1554,1,,,,1554d1
-152320630896.0,1554,1,,,,1554e1
-257532162048.0,1554,1,,,,1554f1
-87024.0,1554,0,,,,1554g1
-2757144096.0,1554,1,,,,1554h1
-848195776512.0,1554,1,,,,1554i1
-6216.0,1554,1,,,,1554j1
-57286656.0,1554,1,,,,1554k1
-1379952.0,1554,0,,,,1554l1
-22278144.0,1554,0,,,,1554m1
-127896039936.0,1554,1,,,,1554n1
-7775.0,1555,0,,,,1555a1
99584.0,1556,1,,,,1556a1
22410841554944.0,1558,0,,,,1558a1
-99712.0,1558,0,,,,1558b1
-56160000.0,1560,0,,,,1560a1
-50544000000.0,1560,0,,,,1560b1
3744000.0,1560,0,,,,1560c1
-84190004570880.0,1560,1,,,,1560d1
421200.0,1560,1,,,,1560e1
-101088000.0,1560,1,,,,1560f1
-998400.0,1560,0,,,,1560g1
223842949200.0,1560,0,,,,1560h1
-308458800.0,1560,1,,,,1560i1
-8809891786800.0,1560,0,,,,1560j1
-6240000.0,1560,0,,,,1560k1
-49920.0,1560,0,,,,1560l1
-10927.0,1561,0,,,,1561a1
274912.0,1562,1,,,,1562a1
1006246648.0,1562,1,,,,1562b1
2128918528.0,1562,1,,,,1562c1
-30735728.0,1564,0,,,,1564a1
-106352.0,1564,0,,,,1564b1
9352101888.0,1566,1,,,,1566a1
-6539616.0,1566,1,,,,1566b1
-33106806.0,1566,1,,,,1566c1
-2976251904.0,1566,0,,,,1566d1
-4767380064.0,1566,0,,,,1566e1
2283228.0,1566,0,,,,1566f1
-19527188742144.0,1566,0,,,,1566g1
-2118835584.0,1566,0,,,,1566h1
12528.0,1566,1,,,,1566i1
12828672.0,1566,1,,,,1566j1
-26786267136.0,1566,1,,,,1566k1
-2906496.0,1566,1,,,,1566l1
-2169687638016.0,1566,1,,,,1566m1
9132912.0,1566,1,,,,1566n1
-6539616.0,1566,1,,,,1566o1
3132.0,1566,0,,,,1566p1
-4767380064.0,1566,0,,,,1566q1
-45414.0,1566,0,,,,1566r1
-21952.0,1568,0,,,,1568a1
-2582630848.0,1568,0,,,,1568b1
-52706752.0,1568,0,,,,1568c1
-21952.0,1568,0,,,,1568d1
-52706752.0,1568,0,,,,1568e1
-2582630848.0,1568,0,,,,1568f1
7529536.0,1568,1,,,,1568g1
-2582630848.0,1568,1,,,,1568h1
-21952.0,1568,1,,,,1568i1
-42363.0,1569,1,,,,1569a1
314000.0,1570,1,,,,1570a1
-15700.0,1570,2,,,,1570b1
-1028915200.0,1570,1,,,,1570c1
12560.0,1570,0,,,,1570d1
-123766704.0,1572,0,,,,1572a1
-905472.0,1572,0,,,,1572b1
470946461557.0,1573,0,,,,1573a1
-3293331899.0,1573,1,,,,1573b1
265837.0,1573,1,,,,1573c1
-2583984375.0,1575,0,,,,1575a1
-1883724609375.0,1575,0,,,,1575b1
-120558375.0,1575,1,,,,1575c1
-165375.0,1575,1,,,,1575d1
-398671875.0,1575,0,,,,1575e1
1196015625.0,1575,0,,,,1575f1
-717609375.0,1575,1,,,,1575g1
17222625.0,1575,1,,,,1575h1
-9966796875.0,1575,1,,,,1575i1
269103515625.0,1575,0,,,,1575j1
-637875.0,1575,0,,,,1575k1
50432.0,1576,2,,,,1576a1
-47251651.0,1577,0,,,,1577a1
-605952.0,1578,0,,,,1578a1
-110434752.0,1578,1,,,,1578b1
-9468.0,1578,1,,,,1578c1
-42606.0,1578,0,,,,1578d1
-75744.0,1578,1,,,,1578e1
-14135648256.0,1578,1,,,,1578f1
12482000.0,1580,1,,,,1580a1
-2528000.0,1580,0,,,,1580b1
-3969891.0,1581,1,,,,1581a1
-42687.0,1581,0,,,,1581b1
1417472.0,1582,1,,,,1582a1
1085252.0,1582,0,,,,1582b1
76032.0,1584,1,,,,1584a1
55427328.0,1584,0,,,,1584b1
-10392624.0,1584,0,,,,1584c1
-2052864.0,1584,0,,,,1584d1
17958454272.0,1584,0,,,,1584e1
24634368.0,1584,1,,,,1584f1
6158592.0,1584,1,,,,1584g1
2355167232.0,1584,0,,,,1584h1
886837248.0,1584,0,,,,1584i1
4982833152.0,1584,1,,,,1584j1
1216512.0,1584,1,,,,1584k1
3547348992.0,1584,1,,,,1584l1
-7576222896.0,1584,1,,,,1584m1
1576599552.0,1584,1,,,,1584n1
-2052864.0,1584,1,,,,1584o1
-32845824.0,1584,0,,,,1584p1
886837248.0,1584,0,,,,1584q1
-1154736.0,1584,0,,,,1584r1
8173092077568.0,1584,0,,,,1584s1
1585.0,1585,1,,,,1585a1
-15478515625.0,1585,1,,,,1585b1
-99067904.0,1586,1,,,,1586a1
-16350074.0,1586,0,,,,1586b1
193380548608.0,1586,0,,,,1586c1
-4.63581742062633e+16,1586,0,,,,1586d1
-985527.0,1587,0,,,,1587a1
-145893365578503.0,1587,0,,,,1587b1
-30643429023.0,1587,1,,,,1587c1
-171266124809547.0,1587,1,,,,1587d1
